County,WeekStartDate,ProbableCases,ConfirmedCases,7-Day Count,7-Day Average,Age 0-11,Age 12-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnkAge,14-Day Count,14-Day Case Rate,dtm_updated
Walla Walla County,2020-04-19 00:00:00,0,33,33,4.71,0,3,4,7,12,6,1,0,51,84.69,2021-11-08 11:28:08
Walla Walla County,2020-04-26 00:00:00,0,20,20,2.86,0,2,10,6,2,0,0,0,34,54.33,2021-11-08 11:28:08
Walla Walla County,2020-05-03 00:00:00,0,14,14,2,0,0,5,4,0,0,5,0,16,25.57,2021-11-08 11:28:08
Walla Walla County,2020-05-10 00:00:00,0,2,2,0.29,0,0,2,0,0,0,0,0,5,7.99,2021-11-08 11:28:08
Walla Walla County,2020-05-17 00:00:00,0,3,3,0.43,0,0,0,2,1,0,0,0,4,11.19,2021-11-08 11:28:08
Walla Walla County,2020-05-24 00:00:00,0,4,4,0.57,0,3,1,0,0,0,0,0,10,15.98,2021-11-08 11:28:08
Walla Walla County,2020-05-31 00:00:00,0,6,6,0.86,0,0,0,2,4,0,0,0,13,22.37,2021-11-08 11:28:08
Walla Walla County,2020-06-07 00:00:00,0,8,8,1.14,0,1,0,4,2,1,0,0,28,47.94,2021-11-08 11:28:08
Walla Walla County,2020-06-14 00:00:00,0,22,22,3.14,0,2,5,11,4,0,0,0,48,81.5,2021-11-08 11:28:08
Walla Walla County,2020-06-21 00:00:00,0,29,29,4.14,1,2,10,7,6,2,1,0,51,84.69,2021-11-08 11:28:08
Walla Walla County,2020-06-28 00:00:00,0,24,24,3.43,2,0,12,5,1,4,0,0,75,124.64,2021-11-08 11:28:08
Walla Walla County,2020-07-05 00:00:00,0,54,54,7.71,1,2,24,15,10,1,1,0,99,174.18,2021-11-08 11:28:08
Walla Walla County,2020-07-12 00:00:00,0,55,55,7.86,3,7,15,16,11,3,0,0,116,209.33,2021-11-08 11:28:08
Walla Walla County,2020-07-19 00:00:00,0,76,76,10.86,2,13,22,17,13,6,3,0,166,282.84,2021-11-08 11:28:08
Walla Walla County,2020-07-26 00:00:00,0,101,101,14.43,1,10,28,30,25,3,4,0,164,282.84,2021-11-08 11:28:08
Walla Walla County,2020-08-02 00:00:00,0,76,76,10.86,4,9,19,20,14,6,4,0,163,268.46,2021-11-08 11:28:08
Walla Walla County,2020-08-09 00:00:00,0,92,92,13.14,4,1,21,29,29,3,5,0,153,257.27,2021-11-08 11:28:08
Walla Walla County,2020-08-16 00:00:00,0,69,69,9.86,2,6,21,16,16,7,1,0,106,180.57,2021-11-08 11:28:08
Walla Walla County,2020-08-23 00:00:00,0,44,44,6.29,3,4,13,13,10,1,0,0,74,127.84,2021-11-08 11:28:08
Walla Walla County,2020-08-30 00:00:00,1,35,36,5.14,1,5,10,9,9,0,2,0,65,105.47,2021-11-08 11:28:08
Walla Walla County,2020-09-06 00:00:00,0,30,30,4.29,0,1,9,8,8,4,0,0,61,108.66,2021-11-08 11:28:08
Walla Walla County,2020-09-13 00:00:00,2,36,38,5.43,3,4,10,10,6,3,2,0,71,126.24,2021-11-08 11:28:08
Walla Walla County,2020-09-20 00:00:00,1,40,41,5.86,0,8,13,12,6,1,1,0,63,108.66,2021-11-08 11:28:08
Walla Walla County,2020-09-27 00:00:00,0,27,27,3.86,1,4,9,6,5,2,0,0,46,79.9,2021-11-08 11:28:08
Walla Walla County,2020-10-04 00:00:00,0,23,23,3.29,2,2,8,4,5,2,0,0,71,123.04,2021-11-08 11:28:08
Walla Walla County,2020-10-11 00:00:00,0,54,54,7.71,2,4,22,9,12,5,0,0,169,298.82,2021-11-08 11:28:08
Walla Walla County,2020-10-18 00:00:00,1,132,133,19,10,8,37,28,23,16,11,0,282,480.98,2021-11-08 11:28:08
Walla Walla County,2020-10-25 00:00:00,2,166,168,24,10,9,61,31,18,11,28,0,389,683.92,2021-11-08 11:28:08
Walla Walla County,2020-11-01 00:00:00,2,258,260,37.14,14,25,85,49,32,35,20,0,508,872.48,2021-11-08 11:28:08
Walla Walla County,2020-11-08 00:00:00,0,286,286,40.86,7,31,91,70,57,16,14,0,526,898.05,2021-11-08 11:28:08
Walla Walla County,2020-11-15 00:00:00,0,276,276,39.43,13,23,95,71,49,21,4,0,455,760.63,2021-11-08 11:28:08
Walla Walla County,2020-11-22 00:00:00,2,198,200,28.57,5,16,67,41,44,21,6,0,380,664.75,2021-11-08 11:28:08
Walla Walla County,2020-11-29 00:00:00,3,213,216,30.86,10,26,63,56,31,21,9,0,454,757.43,2021-11-08 11:28:08
Walla Walla County,2020-12-06 00:00:00,2,256,258,36.86,6,14,88,65,54,25,6,0,725,1208.05,2021-11-08 11:28:08
Walla Walla County,2020-12-13 00:00:00,9,489,498,71.14,12,19,171,144,104,41,7,0,738,1222.44,2021-11-08 11:28:08
Walla Walla County,2020-12-20 00:00:00,3,264,267,38.14,7,20,105,72,38,18,7,0,482,824.54,2021-11-08 11:28:08
Walla Walla County,2020-12-27 00:00:00,7,242,249,35.57,15,19,82,72,40,17,4,0,484,837.33,2021-11-08 11:28:08
Walla Walla County,2021-01-03 00:00:00,4,271,275,39.29,15,25,102,78,33,18,4,0,421,736.66,2021-11-08 11:28:08
Walla Walla County,2021-01-10 00:00:00,5,181,186,26.57,10,30,58,49,31,7,1,0,278,477.79,2021-11-08 11:28:08
Walla Walla County,2021-01-17 00:00:00,5,108,113,16.14,8,13,32,26,17,8,9,0,210,364.33,2021-11-08 11:28:08
Walla Walla County,2021-01-24 00:00:00,7,108,115,16.43,9,9,25,30,21,14,7,0,186,321.19,2021-11-08 11:28:08
Walla Walla County,2021-01-31 00:00:00,3,83,86,12.29,4,11,31,15,13,7,5,0,134,262.06,2021-11-08 11:28:08
Walla Walla County,2021-02-07 00:00:00,2,76,78,11.14,9,21,17,15,9,4,3,0,118,204.54,2021-11-08 11:28:08
Walla Walla County,2021-02-14 00:00:00,0,50,50,7.14,5,5,18,9,7,5,1,0,72,129.43,2021-11-08 11:28:08
Walla Walla County,2021-02-21 00:00:00,0,31,31,4.43,4,5,7,5,4,5,1,0,46,76.7,2021-11-08 11:28:08
Walla Walla County,2021-02-28 00:00:00,2,15,17,2.43,2,0,4,6,1,4,0,0,24,41.55,2021-11-08 11:28:08
Walla Walla County,2021-03-07 00:00:00,0,9,9,1.29,0,2,0,2,3,1,1,0,19,31.96,2021-11-08 11:28:08
Walla Walla County,2021-03-14 00:00:00,1,10,11,1.57,1,0,5,1,2,1,0,1,20,43.14,2021-11-08 11:28:08
Walla Walla County,2021-03-21 00:00:00,1,15,16,2.29,5,2,6,2,1,0,0,0,32,76.7,2021-11-08 11:28:08
Walla Walla County,2021-03-28 00:00:00,1,31,32,4.57,3,13,1,6,8,1,0,0,54,102.27,2021-11-08 11:28:08
Walla Walla County,2021-04-04 00:00:00,7,25,32,4.57,5,5,8,4,7,2,1,0,53,99.07,2021-11-08 11:28:08
Walla Walla County,2021-04-11 00:00:00,10,20,30,4.29,5,4,5,9,3,2,2,0,78,147.01,2021-11-08 11:28:08
Walla Walla County,2021-04-18 00:00:00,13,49,62,8.86,7,7,19,15,11,3,0,0,98,183.76,2021-11-08 11:28:08
Walla Walla County,2021-04-25 00:00:00,5,48,53,7.57,1,16,16,8,8,3,1,0,73,126.24,2021-11-08 11:28:08
Walla Walla County,2021-05-02 00:00:00,3,23,26,3.71,1,5,5,7,6,2,0,0,54,99.07,2021-11-08 11:28:08
Walla Walla County,2021-05-09 00:00:00,4,32,36,5.14,3,5,11,6,6,2,3,0,57,110.26,2021-11-08 11:28:08
Walla Walla County,2021-05-16 00:00:00,3,30,33,4.71,6,6,10,9,2,0,0,0,64,124.64,2021-11-08 11:28:08
Walla Walla County,2021-05-23 00:00:00,14,31,45,6.43,10,4,12,7,9,3,0,0,75,156.6,2021-11-08 11:28:08
Walla Walla County,2021-05-30 00:00:00,4,49,53,7.57,9,14,13,12,3,2,0,0,102,199.74,2021-11-08 11:28:08
Walla Walla County,2021-06-06 00:00:00,7,65,72,10.29,6,17,22,12,14,1,0,0,142,276.45,2021-11-08 11:28:08
Walla Walla County,2021-06-13 00:00:00,13,88,101,14.43,9,22,21,23,22,4,0,0,174,308.41,2021-11-08 11:28:08
Walla Walla County,2021-06-20 00:00:00,8,84,92,13.14,12,7,28,21,16,6,2,0,167,300.42,2021-11-08 11:28:08
Walla Walla County,2021-06-27 00:00:00,9,87,96,13.71,10,11,22,27,17,6,2,1,175,324.38,2021-11-08 11:28:08
Walla Walla County,2021-07-04 00:00:00,9,98,107,15.29,17,11,24,22,17,12,4,0,199,367.53,2021-11-08 11:28:08
Walla Walla County,2021-07-11 00:00:00,9,114,123,17.57,15,16,25,32,18,11,6,0,238,399.49,2021-11-08 11:28:08
Walla Walla County,2021-07-18 00:00:00,11,116,127,18.14,6,6,39,31,30,11,4,0,291,514.54,2021-11-08 11:28:08
Walla Walla County,2021-07-25 00:00:00,33,162,195,27.86,17,14,54,39,44,19,8,0,359,616.81,2021-11-08 11:28:08
Walla Walla County,2021-08-01 00:00:00,42,149,191,27.29,14,13,51,55,37,20,1,0,364,632.79,2021-11-08 11:28:08
Walla Walla County,2021-08-08 00:00:00,31,174,205,29.29,15,17,71,44,30,22,6,0,408,735.06,2021-11-08 11:28:08
Walla Walla County,2021-08-15 00:00:00,44,211,255,36.43,24,28,62,57,39,30,12,3,486,848.51,2021-11-08 11:28:08
Walla Walla County,2021-08-22 00:00:00,68,208,276,39.43,18,27,77,56,54,32,9,3,482,850.11,2021-11-08 11:28:08
Walla Walla County,2021-08-29 00:00:00,44,212,256,36.57,19,31,69,46,55,26,10,0,482,875.68,2021-11-08 11:28:08
Walla Walla County,2021-09-05 00:00:00,41,251,292,41.71,36,30,75,69,41,32,8,1,484,870.89,2021-11-08 11:28:08
Walla Walla County,2021-09-12 00:00:00,46,207,253,36.14,33,28,53,59,51,21,7,1,440,810.16,2021-11-08 11:28:08
Walla Walla County,2021-09-19 00:00:00,51,203,254,36.29,40,27,36,64,46,29,12,0,420,749.44,2021-11-08 11:28:08
Walla Walla County,2021-09-26 00:00:00,41,174,215,30.71,27,22,36,41,51,25,13,0,323,584.85,2021-11-08 11:28:08
Walla Walla County,2021-10-03 00:00:00,28,123,151,21.57,16,27,28,37,17,21,5,0,257,455.42,2021-11-08 11:28:08
Walla Walla County,2021-10-10 00:00:00,28,106,134,19.14,12,16,32,34,28,9,3,0,246,450.62,2021-11-08 11:28:08
Walla Walla County,2021-10-17 00:00:00,37,111,148,21.14,19,17,22,32,26,27,4,1,245,420.26,2021-11-08 11:28:08
Walla Walla County,2021-10-24 00:00:00,17,98,115,16.43,11,7,29,25,20,19,4,0,195,354.75,2021-11-08 11:28:08
Walla Walla County,2021-10-31 00:00:00,19,88,107,15.29,19,8,27,24,15,10,4,0,27,0,2021-11-08 11:28:08
Whatcom County,2020-03-01 00:00:00,0,1,1,0.14,0,0,0,0,0,1,0,0,9,4.39,2021-11-08 11:28:08
Whatcom County,2020-03-08 00:00:00,0,9,9,1.29,0,1,1,3,3,1,0,0,78,34.21,2021-11-08 11:28:08
Whatcom County,2020-03-15 00:00:00,0,69,69,9.86,0,0,9,10,16,9,25,0,127,56.14,2021-11-08 11:28:08
Whatcom County,2020-03-22 00:00:00,0,59,59,8.43,0,1,16,14,14,4,10,0,148,66.67,2021-11-08 11:28:08
Whatcom County,2020-03-29 00:00:00,0,93,93,13.29,3,1,15,21,14,15,24,0,124,54.82,2021-11-08 11:28:08
Whatcom County,2020-04-05 00:00:00,0,32,32,4.57,0,1,7,7,5,9,3,0,47,20.61,2021-11-08 11:28:08
Whatcom County,2020-04-12 00:00:00,0,15,15,2.14,0,0,5,1,2,2,5,0,25,10.96,2021-11-08 11:28:08
Whatcom County,2020-04-19 00:00:00,0,10,10,1.43,0,0,5,1,2,2,0,0,32,18.42,2021-11-08 11:28:08
Whatcom County,2020-04-26 00:00:00,0,32,32,4.57,5,5,9,7,3,1,2,0,48,22.81,2021-11-08 11:28:08
Whatcom County,2020-05-03 00:00:00,0,20,20,2.86,2,2,5,1,3,2,5,0,37,17.54,2021-11-08 11:28:08
Whatcom County,2020-05-10 00:00:00,0,20,20,2.86,2,1,10,5,1,1,0,0,34,17.11,2021-11-08 11:28:08
Whatcom County,2020-05-17 00:00:00,0,19,19,2.71,5,0,8,3,1,1,1,0,34,18.42,2021-11-08 11:28:08
Whatcom County,2020-05-24 00:00:00,0,23,23,3.29,7,1,6,6,3,0,0,0,34,16.23,2021-11-08 11:28:08
Whatcom County,2020-05-31 00:00:00,0,14,14,2,1,2,7,3,1,0,0,0,46,25,2021-11-08 11:28:08
Whatcom County,2020-06-07 00:00:00,0,43,43,6.14,2,9,22,4,3,2,1,0,89,46.05,2021-11-08 11:28:08
Whatcom County,2020-06-14 00:00:00,0,62,62,8.86,6,10,21,13,5,4,3,0,141,74.12,2021-11-08 11:28:08
Whatcom County,2020-06-21 00:00:00,1,106,107,15.29,5,23,24,19,25,10,1,0,147,68.86,2021-11-08 11:28:08
Whatcom County,2020-06-28 00:00:00,0,50,50,7.14,5,5,20,13,4,3,0,0,93,44.3,2021-11-08 11:28:08
Whatcom County,2020-07-05 00:00:00,0,51,51,7.29,4,4,14,13,13,2,1,0,111,55.7,2021-11-08 11:28:08
Whatcom County,2020-07-12 00:00:00,2,74,76,10.86,9,7,27,17,12,3,1,0,129,63.6,2021-11-08 11:28:08
Whatcom County,2020-07-19 00:00:00,2,67,69,9.86,12,4,20,16,12,4,1,0,124,61.84,2021-11-08 11:28:08
Whatcom County,2020-07-26 00:00:00,0,72,72,10.29,8,9,23,13,11,6,2,0,104,55.26,2021-11-08 11:28:08
Whatcom County,2020-08-02 00:00:00,0,54,54,7.71,16,6,16,4,9,2,1,0,84,42.54,2021-11-08 11:28:08
Whatcom County,2020-08-09 00:00:00,0,43,43,6.14,5,8,11,8,8,3,0,0,65,29.82,2021-11-08 11:28:08
Whatcom County,2020-08-16 00:00:00,0,25,25,3.57,1,2,13,4,3,1,1,0,61,30.7,2021-11-08 11:28:08
Whatcom County,2020-08-23 00:00:00,0,45,45,6.43,3,6,16,8,8,4,0,0,81,39.04,2021-11-08 11:28:08
Whatcom County,2020-08-30 00:00:00,0,44,44,6.29,4,4,15,13,8,0,0,0,94,46.49,2021-11-08 11:28:08
Whatcom County,2020-09-06 00:00:00,0,62,62,8.86,7,5,19,18,6,7,0,0,134,62.28,2021-11-08 11:28:08
Whatcom County,2020-09-13 00:00:00,0,80,80,11.43,3,5,27,14,9,11,11,0,133,66.23,2021-11-08 11:28:08
Whatcom County,2020-09-20 00:00:00,0,71,71,10.14,11,7,15,15,10,7,6,0,115,53.07,2021-11-08 11:28:08
Whatcom County,2020-09-27 00:00:00,0,50,50,7.14,2,4,12,16,6,5,5,0,103,51.32,2021-11-08 11:28:08
Whatcom County,2020-10-04 00:00:00,0,67,67,9.57,5,9,18,16,9,8,2,0,106,50.88,2021-11-08 11:28:08
Whatcom County,2020-10-11 00:00:00,1,48,49,7,5,5,19,8,2,9,1,0,93,47.37,2021-11-08 11:28:08
Whatcom County,2020-10-18 00:00:00,0,59,59,8.43,10,5,13,14,8,9,0,0,105,50.44,2021-11-08 11:28:08
Whatcom County,2020-10-25 00:00:00,0,56,56,8,3,7,20,15,5,3,3,0,146,70.18,2021-11-08 11:28:08
Whatcom County,2020-11-01 00:00:00,0,104,104,14.86,3,11,31,29,19,11,0,0,279,138.6,2021-11-08 11:28:08
Whatcom County,2020-11-08 00:00:00,2,210,212,30.29,16,21,66,62,36,10,1,0,457,225,2021-11-08 11:28:08
Whatcom County,2020-11-15 00:00:00,1,300,301,43,22,34,117,63,43,17,5,0,481,233.77,2021-11-08 11:28:08
Whatcom County,2020-11-22 00:00:00,2,230,232,33.14,25,27,65,52,34,23,6,0,444,219.3,2021-11-08 11:28:08
Whatcom County,2020-11-29 00:00:00,1,267,268,38.29,24,32,69,75,39,23,6,0,430,214.47,2021-11-08 11:28:08
Whatcom County,2020-12-06 00:00:00,2,219,221,31.57,21,38,79,45,24,11,3,0,395,192.54,2021-11-08 11:28:08
Whatcom County,2020-12-13 00:00:00,0,218,218,31.14,15,29,67,43,37,23,4,0,347,161.4,2021-11-08 11:28:08
Whatcom County,2020-12-20 00:00:00,0,150,150,21.43,8,13,58,37,24,8,2,0,436,228.07,2021-11-08 11:28:08
Whatcom County,2020-12-27 00:00:00,2,368,370,52.86,43,41,100,85,66,18,17,0,829,439.91,2021-11-08 11:28:08
Whatcom County,2021-01-03 00:00:00,3,630,633,90.43,75,99,152,118,107,68,14,0,1057,522.37,2021-11-08 11:28:08
Whatcom County,2021-01-10 00:00:00,4,554,558,79.71,66,68,155,100,101,55,13,0,857,406.58,2021-11-08 11:28:08
Whatcom County,2021-01-17 00:00:00,2,367,369,52.71,47,23,113,68,70,36,12,0,673,330.7,2021-11-08 11:28:08
Whatcom County,2021-01-24 00:00:00,15,370,385,55,31,50,123,82,59,27,13,0,637,332.02,2021-11-08 11:28:08
Whatcom County,2021-01-31 00:00:00,30,342,372,53.14,54,66,83,71,73,17,8,0,539,265.35,2021-11-08 11:28:08
Whatcom County,2021-02-07 00:00:00,26,207,233,33.29,38,28,56,55,39,11,6,0,449,235.09,2021-11-08 11:28:08
Whatcom County,2021-02-14 00:00:00,34,269,303,43.29,41,46,66,48,60,31,11,0,466,231.58,2021-11-08 11:28:08
Whatcom County,2021-02-21 00:00:00,21,204,225,32.14,34,28,65,43,37,14,4,0,376,186.4,2021-11-08 11:28:08
Whatcom County,2021-02-28 00:00:00,13,187,200,28.57,24,25,57,48,31,9,6,0,336,168.86,2021-11-08 11:28:08
Whatcom County,2021-03-07 00:00:00,18,167,185,26.43,23,26,51,43,33,7,2,0,277,140.35,2021-11-08 11:28:08
Whatcom County,2021-03-14 00:00:00,25,110,135,19.29,18,25,38,20,20,10,4,0,242,137.72,2021-11-08 11:28:08
Whatcom County,2021-03-21 00:00:00,23,156,179,25.57,19,53,37,29,31,6,4,0,307,151.75,2021-11-08 11:28:08
Whatcom County,2021-03-28 00:00:00,18,149,167,23.86,19,20,65,42,17,3,1,0,303,148.68,2021-11-08 11:28:08
Whatcom County,2021-04-04 00:00:00,25,147,172,24.57,15,21,76,30,25,3,2,0,319,163.16,2021-11-08 11:28:08
Whatcom County,2021-04-11 00:00:00,14,186,200,28.57,27,26,66,36,35,7,3,0,399,192.54,2021-11-08 11:28:08
Whatcom County,2021-04-18 00:00:00,16,223,239,34.14,22,18,74,54,43,22,6,0,423,210.96,2021-11-08 11:28:08
Whatcom County,2021-04-25 00:00:00,8,234,242,34.57,20,38,67,55,45,9,8,0,457,238.16,2021-11-08 11:28:08
Whatcom County,2021-05-02 00:00:00,20,281,301,43,22,64,79,73,42,14,7,0,453,226.75,2021-11-08 11:28:08
Whatcom County,2021-05-09 00:00:00,11,205,216,30.86,29,35,54,48,32,15,3,0,362,194.3,2021-11-08 11:28:08
Whatcom County,2021-05-16 00:00:00,17,210,227,32.43,33,48,54,47,32,10,3,0,374,187.72,2021-11-08 11:28:08
Whatcom County,2021-05-23 00:00:00,19,182,201,28.71,26,28,61,40,28,13,5,0,316,160.96,2021-11-08 11:28:08
Whatcom County,2021-05-30 00:00:00,17,149,166,23.71,29,22,34,29,30,16,6,0,238,113.6,2021-11-08 11:28:08
Whatcom County,2021-06-06 00:00:00,8,85,93,13.29,11,10,19,23,20,8,2,0,167,84.21,2021-11-08 11:28:08
Whatcom County,2021-06-13 00:00:00,8,91,99,14.14,14,11,34,25,11,4,0,0,148,72.81,2021-11-08 11:28:08
Whatcom County,2021-06-20 00:00:00,11,56,67,9.57,8,10,19,15,10,3,2,0,103,49.56,2021-11-08 11:28:08
Whatcom County,2021-06-27 00:00:00,2,44,46,6.57,5,5,15,6,8,7,0,0,115,55.26,2021-11-08 11:28:08
Whatcom County,2021-07-04 00:00:00,8,72,80,11.43,5,6,28,19,12,10,0,0,145,69.3,2021-11-08 11:28:08
Whatcom County,2021-07-11 00:00:00,2,76,78,11.14,11,2,37,14,11,3,0,0,186,93.86,2021-11-08 11:28:08
Whatcom County,2021-07-18 00:00:00,11,125,136,19.43,21,7,45,30,22,9,2,0,280,138.6,2021-11-08 11:28:08
Whatcom County,2021-07-25 00:00:00,15,165,180,25.71,19,17,54,56,19,13,2,0,432,209.21,2021-11-08 11:28:08
Whatcom County,2021-08-01 00:00:00,29,268,297,42.43,19,26,104,68,42,23,15,0,666,322.37,2021-11-08 11:28:08
Whatcom County,2021-08-08 00:00:00,60,378,438,62.57,33,36,146,98,85,28,12,0,922,445.18,2021-11-08 11:28:08
Whatcom County,2021-08-15 00:00:00,115,462,577,82.43,40,53,182,137,107,44,13,1,1098,539.47,2021-11-08 11:28:08
Whatcom County,2021-08-22 00:00:00,99,554,653,93.29,76,56,217,151,91,46,16,0,1103,556.14,2021-11-08 11:28:08
Whatcom County,2021-08-29 00:00:00,70,545,615,87.86,109,56,158,128,89,63,12,0,1018,507.89,2021-11-08 11:28:08
Whatcom County,2021-09-05 00:00:00,66,477,543,77.57,86,54,123,129,78,54,18,1,887,458.33,2021-11-08 11:28:08
Whatcom County,2021-09-12 00:00:00,56,446,502,71.71,80,78,113,97,60,60,14,0,828,418.86,2021-11-08 11:28:08
Whatcom County,2021-09-19 00:00:00,58,395,453,64.71,70,57,118,80,56,56,16,0,786,414.91,2021-11-08 11:28:08
Whatcom County,2021-09-26 00:00:00,80,413,493,70.43,86,74,140,69,63,42,19,0,777,393.42,2021-11-08 11:28:08
Whatcom County,2021-10-03 00:00:00,46,358,404,57.71,67,53,90,81,56,48,9,0,682,353.95,2021-11-08 11:28:08
Whatcom County,2021-10-10 00:00:00,43,360,403,57.57,67,58,89,76,63,36,14,0,711,374.56,2021-11-08 11:28:08
Whatcom County,2021-10-17 00:00:00,44,407,451,64.43,90,53,101,89,67,42,9,0,782,401.75,2021-11-08 11:28:08
Whatcom County,2021-10-24 00:00:00,55,410,465,66.43,90,44,88,120,64,45,14,0,726,385.09,2021-11-08 11:28:08
Whatcom County,2021-10-31 00:00:00,61,352,413,59,96,56,87,89,54,25,6,0,152,0,2021-11-08 11:28:08
Whitman County,2020-03-15 00:00:00,0,3,3,0.43,0,0,2,0,0,1,0,0,7,15.85,2021-11-08 11:28:08
Whitman County,2020-03-22 00:00:00,0,5,5,0.71,0,1,0,0,4,0,0,0,9,17.83,2021-11-08 11:28:08
Whitman County,2020-03-29 00:00:00,0,4,4,0.57,0,0,2,1,1,0,0,0,4,7.92,2021-11-08 11:28:08
Whitman County,2020-04-12 00:00:00,0,2,2,0.29,0,0,2,0,0,0,0,0,3,5.94,2021-11-08 11:28:08
Whitman County,2020-04-19 00:00:00,0,1,1,0.14,0,0,1,0,0,0,0,0,1,1.98,2021-11-08 11:28:08
Whitman County,2020-05-03 00:00:00,0,1,1,0.14,0,0,0,0,0,0,1,0,3,5.94,2021-11-08 11:28:08
Whitman County,2020-05-10 00:00:00,0,2,2,0.29,0,0,2,0,0,0,0,0,3,5.94,2021-11-08 11:28:08
Whitman County,2020-05-17 00:00:00,0,1,1,0.14,0,0,1,0,0,0,0,0,2,3.96,2021-11-08 11:28:08
Whitman County,2020-05-24 00:00:00,0,1,1,0.14,0,0,1,0,0,0,0,0,6,15.85,2021-11-08 11:28:08
Whitman County,2020-05-31 00:00:00,0,7,7,1,1,1,1,2,0,2,0,0,8,17.83,2021-11-08 11:28:08
Whitman County,2020-06-07 00:00:00,0,2,2,0.29,0,1,1,0,0,0,0,0,6,11.89,2021-11-08 11:28:08
Whitman County,2020-06-14 00:00:00,0,4,4,0.57,0,0,1,2,1,0,0,0,9,17.83,2021-11-08 11:28:08
Whitman County,2020-06-21 00:00:00,0,5,5,0.71,0,0,2,1,1,1,0,0,15,29.71,2021-11-08 11:28:08
Whitman County,2020-06-28 00:00:00,0,10,10,1.43,0,0,6,1,2,1,0,0,15,33.68,2021-11-08 11:28:08
Whitman County,2020-07-05 00:00:00,0,7,7,1,1,1,3,2,0,0,0,0,22,47.54,2021-11-08 11:28:08
Whitman County,2020-07-12 00:00:00,0,17,17,2.43,0,2,9,2,2,1,1,0,32,65.37,2021-11-08 11:28:08
Whitman County,2020-07-19 00:00:00,0,16,16,2.29,0,1,4,1,8,2,0,0,26,55.47,2021-11-08 11:28:08
Whitman County,2020-07-26 00:00:00,0,12,12,1.71,0,2,3,1,4,2,0,0,35,85.18,2021-11-08 11:28:08
Whitman County,2020-08-02 00:00:00,0,31,31,4.43,5,3,14,5,3,1,0,0,38,81.22,2021-11-08 11:28:08
Whitman County,2020-08-09 00:00:00,0,10,10,1.43,1,2,4,1,1,1,0,0,116,287.24,2021-11-08 11:28:08
Whitman County,2020-08-16 00:00:00,0,135,135,19.29,4,25,105,1,0,0,0,0,356,915.21,2021-11-08 11:28:08
Whitman County,2020-08-23 00:00:00,0,327,327,46.71,0,106,218,1,1,1,0,0,540,1253.96,2021-11-08 11:28:08
Whitman County,2020-08-30 00:00:00,0,306,306,43.71,0,93,208,3,2,0,0,0,422,929.08,2021-11-08 11:28:08
Whitman County,2020-09-06 00:00:00,0,163,163,23.29,1,46,107,5,2,1,1,0,230,540.81,2021-11-08 11:28:08
Whitman County,2020-09-13 00:00:00,0,110,110,15.71,0,43,62,3,0,2,0,0,192,497.23,2021-11-08 11:28:08
Whitman County,2020-09-20 00:00:00,0,141,141,20.14,4,55,77,2,1,1,0,1,199,459.59,2021-11-08 11:28:08
Whitman County,2020-09-27 00:00:00,0,91,91,13,1,32,44,4,3,4,3,0,198,461.57,2021-11-08 11:28:08
Whitman County,2020-10-04 00:00:00,0,142,142,20.29,1,34,58,10,11,15,13,0,240,548.73,2021-11-08 11:28:08
Whitman County,2020-10-11 00:00:00,0,135,135,19.29,1,36,45,12,17,14,10,0,217,471.47,2021-11-08 11:28:08
Whitman County,2020-10-18 00:00:00,0,103,103,14.71,3,18,35,13,13,7,14,0,154,322.9,2021-11-08 11:28:08
Whitman County,2020-10-25 00:00:00,0,60,60,8.57,2,7,16,8,10,12,5,0,146,320.92,2021-11-08 11:28:08
Whitman County,2020-11-01 00:00:00,2,100,102,14.57,6,10,49,19,9,7,2,0,220,481.38,2021-11-08 11:28:08
Whitman County,2020-11-08 00:00:00,0,141,141,20.14,8,15,70,25,14,4,5,0,294,659.67,2021-11-08 11:28:08
Whitman County,2020-11-15 00:00:00,0,192,192,27.43,11,28,98,30,12,11,2,0,267,560.62,2021-11-08 11:28:08
Whitman County,2020-11-22 00:00:00,0,91,91,13,7,9,41,13,15,5,1,0,194,421.95,2021-11-08 11:28:08
Whitman County,2020-11-29 00:00:00,0,122,122,17.43,7,12,56,22,15,6,4,0,190,390.25,2021-11-08 11:28:08
Whitman County,2020-12-06 00:00:00,0,75,75,10.71,2,5,31,14,7,8,8,0,171,368.46,2021-11-08 11:28:08
Whitman County,2020-12-13 00:00:00,2,109,111,15.86,6,9,46,17,17,13,3,0,188,382.33,2021-11-08 11:28:08
Whitman County,2020-12-20 00:00:00,5,77,82,11.71,0,5,22,8,6,14,27,0,157,336.77,2021-11-08 11:28:08
Whitman County,2020-12-27 00:00:00,2,86,88,12.57,3,10,28,13,21,6,7,0,179,386.29,2021-11-08 11:28:08
Whitman County,2021-01-03 00:00:00,1,106,107,15.29,3,13,45,17,16,6,7,0,172,374.41,2021-11-08 11:28:08
Whitman County,2021-01-10 00:00:00,0,82,82,11.71,3,14,26,10,11,14,3,1,153,330.82,2021-11-08 11:28:08
Whitman County,2021-01-17 00:00:00,0,85,85,12.14,3,11,47,8,9,5,2,0,134,295.17,2021-11-08 11:28:08
Whitman County,2021-01-24 00:00:00,0,64,64,9.14,1,14,20,14,9,5,1,0,93,217.91,2021-11-08 11:28:08
